(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(181165, 60, 4);[1, 30, 6, 50];87;אלון;47942;(3, 25, 32, 5, 47942);אחזתם;1;(3, 25, 32, 16, 181165);וערי הלוים בתי ערי אחזתם גאלת עולם תהיה ללוים
(190872, 60, 4);[1, 30, 6, 50];87;אלון;50362;(4, 3, 13, 16, 50362);מאדם;2;(4, 3, 13, 55, 190872);כי לי כל בכור ביום הכתי כל בכור בארץ מצרים הקדשתי לי כל בכור בישראל מאדם עד בהמה לי יהיו אני יהוה
(202363, 60, 4);[1, 30, 6, 50];87;אלון;53351;(4, 7, 89, 12, 53351);אליו;1;(4, 7, 89, 39, 202363);ובבא משה אל אהל מועד לדבר אתו וישמע את הקול מדבר אליו מעל הכפרת אשר על ארן העדת מבין שני הכרבים וידבר אליו
(254255, 60, 4);[1, 30, 6, 50];87;אלון;66796;(5, 2, 33, 3, 66796);אלהינו;1;(5, 2, 33, 11, 254255);ויתנהו יהוה אלהינו לפנינו ונך אתו ואת בנו ואת כל עמו
(16962, 61, 4);[1, 30, 6, 50];87;אלון;4543;(1, 14, 17, 8, 4543);את;1;(1, 14, 17, 30, 16962);ויצא מלך סדם לקראתו אחרי שובו מהכות את כדרלעמר ואת המלכים אשר אתו אל עמק שוה הוא עמק המלך
(22397, 61, 4);[1, 30, 6, 50];87;אלון;5968;(1, 19, 4, 3, 5968);ואנשי;2;(1, 19, 4, 10, 22397);טרם ישכבו ואנשי העיר אנשי סדם נסבו על הבית מנער ועד זקן כל העם מקצה
(37990, 61, 4);[1, 30, 6, 50];87;אלון;10096;(1, 27, 36, 16, 10096);ויאמר;3;(1, 27, 36, 60, 37990);ויאמר הכי קרא שמו יעקב ויעקבני זה פעמים את בכרתי לקח והנה עתה לקח ברכתי ויאמר הלא אצלת לי ברכה
(107696, 61, 4);[1, 30, 6, 50];87;אלון;28450;(2, 20, 16, 1, 28450);ויאמרו;3;(2, 20, 16, 3, 107696);ויאמרו אל משה דבר אתה עמנו ונשמעה ואל ידבר עמנו אלהים פן נמות
(145850, 61, 4);[1, 30, 6, 50];87;אלון;38460;(3, 4, 29, 5, 38460);ראש;2;(3, 4, 29, 13, 145850);וסמך את ידו על ראש החטאת ושחט את החטאת במקום העלה
(179524, 61, 4);[1, 30, 6, 50];87;אלון;47512;(3, 24, 23, 9, 47512);אל;1;(3, 24, 23, 33, 179524);וידבר משה אל בני ישראל ויוציאו את המקלל אל מחוץ למחנה וירגמו אתו אבן ובני ישראל עשו כאשר צוה יהוה את משה
(196853, 61, 4);[1, 30, 6, 50];87;אלון;51899;(4, 5, 29, 6, 51899);אשה;1;(4, 5, 29, 20, 196853);זאת תורת הקנאת אשר תשטה אשה תחת אישה ונטמאה
(30563, 62, 4);[1, 30, 6, 50];87;אלון;8165;(1, 24, 23, 4, 8165);את;1;(1, 24, 23, 10, 30563);ויאמר בת מי את הגידי נא לי היש בית אביך מקום לנו ללין
(31311, 62, 4);[1, 30, 6, 50];87;אלון;8362;(1, 24, 38, 10, 8362);אשה;1;(1, 24, 38, 30, 31311);אם לא אל בית אבי תלך ואל משפחתי ולקחת אשה לבני
(40392, 62, 4);[1, 30, 6, 50];87;אלון;10750;(1, 29, 12, 6, 10750);אביה;1;(1, 29, 12, 18, 40392);ויגד יעקב לרחל כי אחי אביה הוא וכי בן רבקה הוא ותרץ ותגד לאביה
(44219, 62, 4);[1, 30, 6, 50];87;אלון;11777;(1, 31, 13, 1, 11777);אנכי;1;(1, 31, 13, 1, 44219);אנכי האל בית אל אשר משחת שם מצבה אשר נדרת לי שם נדר עתה קום צא מן הארץ הזאת ושוב אל ארץ מולדתך
(79325, 62, 4);[1, 30, 6, 50];87;אלון;20935;(2, 2, 7, 3, 20935);אל;1;(2, 2, 7, 10, 79325);ותאמר אחתו אל בת פרעה האלך וקראתי לך אשה מינקת מן העברית ותינק לך את הילד
(85416, 62, 4);[1, 30, 6, 50];87;אלון;22528;(2, 6, 12, 15, 22528);ואני;2;(2, 6, 12, 55, 85416);וידבר משה לפני יהוה לאמר הן בני ישראל לא שמעו אלי ואיך ישמעני פרעה ואני ערל שפתים
(146902, 62, 4);[1, 30, 6, 50];87;אלון;38746;(3, 5, 11, 7, 38746);או;1;(3, 5, 11, 21, 146902);ואם לא תשיג ידו לשתי תרים או לשני בני יונה והביא את קרבנו אשר חטא עשירת האפה סלת לחטאת לא ישים עליה שמן ולא יתן עליה לבנה כי חטאת הוא
(147733, 62, 4);[1, 30, 6, 50];87;אלון;38975;(3, 5, 25, 3, 38975);יביא;4;(3, 5, 25, 11, 147733);ואת אשמו יביא ליהוה איל תמים מן הצאן בערכך לאשם אל הכהן
(163734, 62, 4);[1, 30, 6, 50];87;אלון;43269;(3, 14, 45, 4, 43269);את;1;(3, 14, 45, 11, 163734);ונתץ את הבית את אבניו ואת עציו ואת כל עפר הבית והוציא אל מחוץ לעיר אל מקום טמא
(194502, 62, 4);[1, 30, 6, 50];87;אלון;51283;(4, 4, 34, 4, 51283);ונשיאי;5;(4, 4, 34, 18, 194502);ויפקד משה ואהרן ונשיאי העדה את בני הקהתי למשפחתם ולבית אבתם
(195528, 62, 4);[1, 30, 6, 50];87;אלון;51550;(4, 5, 7, 4, 51550);אשר;1;(4, 5, 7, 14, 195528);והתודו את חטאתם אשר עשו והשיב את אשמו בראשו וחמישתו יסף עליו ונתן לאשר אשם לו
(226873, 62, 4);[1, 30, 6, 50];87;אלון;59842;(4, 22, 30, 2, 59842);האתון;2;(4, 22, 30, 7, 226873);ותאמר האתון אל בלעם הלוא אנכי אתנך אשר רכבת עלי מעודך עד היום הזה ההסכן הסכנתי לעשות לך כה ויאמר לא
(231527, 62, 4);[1, 30, 6, 50];87;אלון;61081;(4, 26, 10, 11, 61081);באכל;2;(4, 26, 10, 38, 231527);ותפתח הארץ את פיה ותבלע אתם ואת קרח במות העדה באכל האש את חמשים ומאתים איש ויהיו לנס
(302051, 62, 4);[1, 30, 6, 50];87;אלון;79252;(5, 32, 39, 5, 79252);אני;1;(5, 32, 39, 12, 302051);ראו עתה כי אני אני הוא ואין אלהים עמדי אני אמית ואחיה מחצתי ואני ארפא ואין מידי מציל
(44224, 63, 4);[1, 30, 6, 50];87;אלון;11778;(1, 31, 13, 2, 11778);האל;2;(1, 31, 13, 6, 44224);אנכי האל בית אל אשר משחת שם מצבה אשר נדרת לי שם נדר עתה קום צא מן הארץ הזאת ושוב אל ארץ מולדתך
(46401, 63, 4);[1, 30, 6, 50];87;אלון;12374;(1, 31, 53, 12, 12374);אביו;1;(1, 31, 53, 52, 46401);אלהי אברהם ואלהי נחור ישפטו בינינו אלהי אביהם וישבע יעקב בפחד אביו יצחק
(53062, 63, 4);[1, 30, 6, 50];87;אלון;14146;(1, 36, 18, 6, 14146);אלוף;1;(1, 36, 18, 21, 53062);ואלה בני אהליבמה אשת עשו אלוף יעוש אלוף יעלם אלוף קרח אלה אלופי אהליבמה בת ענה אשת עשו
(68173, 63, 4);[1, 30, 6, 50];87;אלון;18040;(1, 44, 22, 11, 18040);את;1;(1, 44, 22, 36, 68173);ונאמר אל אדני לא יוכל הנער לעזב את אביו ועזב את אביו ומת
(128209, 63, 4);[1, 30, 6, 50];87;אלון;33826;(2, 33, 8, 12, 33826);אהלו;1;(2, 33, 8, 39, 128209);והיה כצאת משה אל האהל יקומו כל העם ונצבו איש פתח אהלו והביטו אחרי משה עד באו האהלה
(209499, 63, 4);[1, 30, 6, 50];87;אלון;55213;(4, 13, 2, 6, 55213);ארץ;1;(4, 13, 2, 18, 209499);שלח לך אנשים ויתרו את ארץ כנען אשר אני נתן לבני ישראל איש אחד איש אחד למטה אבתיו תשלחו כל נשיא בהם
(220592, 63, 4);[1, 30, 6, 50];87;אלון;58147;(4, 18, 32, 12, 58147);ישראל;4;(4, 18, 32, 45, 220592);ולא תשאו עליו חטא בהרימכם את חלבו ממנו ואת קדשי בני ישראל לא תחללו ולא תמותו
(234475, 63, 4);[1, 30, 6, 50];87;אלון;61773;(4, 27, 10, 9, 61773);אביו;1;(4, 27, 10, 29, 234475);ואם אין לו אחים ונתתם את נחלתו לאחי אביו
(246168, 63, 4);[1, 30, 6, 50];87;אלון;64702;(4, 34, 2, 11, 64702);הארץ;2;(4, 34, 2, 34, 246168);צו את בני ישראל ואמרת אלהם כי אתם באים אל הארץ כנען זאת הארץ אשר תפל לכם בנחלה ארץ כנען לגבלתיה
(274229, 63, 4);[1, 30, 6, 50];87;אלון;71920;(5, 14, 8, 13, 71920);לא;2;(5, 14, 8, 44, 274229);ואת החזיר כי מפריס פרסה הוא ולא גרה טמא הוא לכם מבשרם לא תאכלו ובנבלתם לא תגעו
(38332, 64, 4);[1, 30, 6, 50];87;אלון;10188;(1, 27, 42, 3, 10188);את;1;(1, 27, 42, 10, 38332);ויגד לרבקה את דברי עשו בנה הגדל ותשלח ותקרא ליעקב בנה הקטן ותאמר אליו הנה עשו אחיך מתנחם לך להרגך
(70832, 64, 4);[1, 30, 6, 50];87;אלון;18732;(1, 46, 12, 10, 18732);ואונן;2;(1, 46, 12, 36, 70832);ובני יהודה ער ואונן ושלה ופרץ וזרח וימת ער ואונן בארץ כנען ויהיו בני פרץ חצרן וחמול
(119784, 64, 4);[1, 30, 6, 50];87;אלון;31600;(2, 28, 30, 5, 31600);את;1;(2, 28, 30, 15, 119784);ונתת אל חשן המשפט את האורים ואת התמים והיו על לב אהרן בבאו לפני יהוה ונשא אהרן את משפט בני ישראל על לבו לפני יהוה תמיד
(122274, 64, 4);[1, 30, 6, 50];87;אלון;32252;(2, 29, 31, 2, 32252);איל;1;(2, 29, 31, 4, 122274);ואת איל המלאים תקח ובשלת את בשרו במקם קדש
(124393, 64, 4);[1, 30, 6, 50];87;אלון;32803;(2, 30, 28, 9, 32803);ואת;2;(2, 30, 28, 29, 124393);ואת מזבח העלה ואת כל כליו ואת הכיר ואת כנו
(156129, 64, 4);[1, 30, 6, 50];87;אלון;41196;(3, 11, 18, 3, 41196);ואת;2;(3, 11, 18, 11, 156129);ואת התנשמת ואת הקאת ואת הרחם
(169730, 64, 4);[1, 30, 6, 50];87;אלון;44911;(3, 18, 20, 1, 44911);ואל;2;(3, 18, 20, 2, 169730);ואל אשת עמיתך לא תתן שכבתך לזרע לטמאה בה
(267287, 64, 4);[1, 30, 6, 50];87;אלון;70140;(5, 10, 1, 3, 70140);אמר;1;(5, 10, 1, 8, 267287);בעת ההוא אמר יהוה אלי פסל לך שני לוחת אבנים כראשנים ועלה אלי ההרה ועשית לך ארון עץ
(270759, 64, 4);[1, 30, 6, 50];87;אלון;71027;(5, 12, 3, 13, 71027);ואבדתם;2;(5, 12, 3, 63, 270759);ונתצתם את מזבחתם ושברתם את מצבתם ואשריהם תשרפון באש ופסילי אלהיהם תגדעון ואבדתם את שמם מן המקום ההוא
(5674, 65, 4);[1, 30, 6, 50];87;אלון;1519;(1, 5, 6, 9, 1519);אנוש;1;(1, 5, 6, 28, 5674);ויחי שת חמש שנים ומאת שנה ויולד את אנוש
(10207, 65, 4);[1, 30, 6, 50];87;אלון;2738;(1, 8, 21, 24, 2738);ולא;3;(1, 8, 21, 82, 10207);וירח יהוה את ריח הניחח ויאמר יהוה אל לבו לא אסף לקלל עוד את האדמה בעבור האדם כי יצר לב האדם רע מנעריו ולא אסף עוד להכות את כל חי כאשר עשיתי
(13591, 65, 4);[1, 30, 6, 50];87;אלון;3642;(1, 11, 21, 3, 3642);אחרי;1;(1, 11, 21, 8, 13591);ויחי רעו אחרי הולידו את שרוג שבע שנים ומאתים שנה ויולד בנים ובנות
(22976, 65, 4);[1, 30, 6, 50];87;אלון;6122;(1, 19, 14, 8, 6122);ויאמר;3;(1, 19, 14, 31, 22976);ויצא לוט וידבר אל חתניו לקחי בנתיו ויאמר קומו צאו מן המקום הזה כי משחית יהוה את העיר ויהי כמצחק בעיני חתניו
(27558, 65, 4);[1, 30, 6, 50];87;אלון;7353;(1, 22, 9, 21, 7353);אתו;1;(1, 22, 9, 75, 27558);ויבאו אל המקום אשר אמר לו האלהים ויבן שם אברהם את המזבח ויערך את העצים ויעקד את יצחק בנו וישם אתו על המזבח ממעל לעצים
(59102, 65, 4);[1, 30, 6, 50];87;אלון;15708;(1, 40, 6, 1, 15708);ויבא;4;(1, 40, 6, 4, 59102);ויבא אליהם יוסף בבקר וירא אתם והנם זעפים
(64455, 65, 4);[1, 30, 6, 50];87;אלון;17107;(1, 42, 29, 9, 17107);את;1;(1, 42, 29, 33, 64455);ויבאו אל יעקב אביהם ארצה כנען ויגידו לו את כל הקרת אתם לאמר
(71923, 65, 4);[1, 30, 6, 50];87;אלון;19015;(1, 47, 1, 8, 19015);וצאנם;3;(1, 47, 1, 32, 71923);ויבא יוסף ויגד לפרעה ויאמר אבי ואחי וצאנם ובקרם וכל אשר להם באו מארץ כנען והנם בארץ גשן
(72476, 65, 4);[1, 30, 6, 50];87;אלון;19163;(1, 47, 11, 4, 19163);אביו;1;(1, 47, 11, 12, 72476);ויושב יוסף את אביו ואת אחיו ויתן להם אחזה בארץ מצרים במיטב הארץ בארץ רעמסס כאשר צוה פרעה
(118168, 65, 4);[1, 30, 6, 50];87;אלון;31183;(2, 27, 20, 12, 31183);למאור;3;(2, 27, 20, 42, 118168);ואתה תצוה את בני ישראל ויקחו אליך שמן זית זך כתית למאור להעלת נר תמיד
(296917, 65, 4);[1, 30, 6, 50];87;אלון;77935;(5, 29, 26, 5, 77935);ההוא;4;(5, 29, 26, 18, 296917);ויחר אף יהוה בארץ ההוא להביא עליה את כל הקללה הכתובה בספר הזה
(29877, 66, 4);[1, 30, 6, 50];87;אלון;7983;(1, 24, 10, 6, 7983);אדניו;1;(1, 24, 10, 23, 29877);ויקח העבד עשרה גמלים מגמלי אדניו וילך וכל טוב אדניו בידו ויקם וילך אל ארם נהרים אל עיר נחור
(110633, 66, 4);[1, 30, 6, 50];87;אלון;29285;(2, 22, 23, 2, 29285);אפי;1;(2, 22, 23, 5, 110633);וחרה אפי והרגתי אתכם בחרב והיו נשיכם אלמנות ובניכם יתמים
(132310, 66, 4);[1, 30, 6, 50];87;אלון;34936;(2, 35, 29, 2, 34936);איש;1;(2, 35, 29, 3, 132310);כל איש ואשה אשר נדב לבם אתם להביא לכל המלאכה אשר צוה יהוה לעשות ביד משה הביאו בני ישראל נדבה ליהוה
(183002, 66, 4);[1, 30, 6, 50];87;אלון;48407;(3, 26, 16, 3, 48407);אעשה;1;(3, 26, 16, 6, 183002);אף אני אעשה זאת לכם והפקדתי עליכם בהלה את השחפת ואת הקדחת מכלות עינים ומדיבת נפש וזרעתם לריק זרעכם ואכלהו איביכם
(195795, 66, 4);[1, 30, 6, 50];87;אלון;51623;(4, 5, 13, 2, 51623);איש;1;(4, 5, 13, 5, 195795);ושכב איש אתה שכבת זרע ונעלם מעיני אישה ונסתרה והיא נטמאה ועד אין בה והוא לא נתפשה
(215426, 66, 4);[1, 30, 6, 50];87;אלון;56780;(4, 16, 3, 7, 56780);אלהם;1;(4, 16, 3, 25, 215426);ויקהלו על משה ועל אהרן ויאמרו אלהם רב לכם כי כל העדה כלם קדשים ובתוכם יהוה ומדוע תתנשאו על קהל יהוה
(239507, 66, 4);[1, 30, 6, 50];87;אלון;63022;(4, 31, 4, 1, 63022);אלף;1;(4, 31, 4, 1, 239507);אלף למטה אלף למטה לכל מטות ישראל תשלחו לצבא
(278934, 66, 4);[1, 30, 6, 50];87;אלון;73177;(5, 17, 18, 11, 73177);הזאת;3;(5, 17, 18, 40, 278934);והיה כשבתו על כסא ממלכתו וכתב לו את משנה התורה הזאת על ספר מלפני הכהנים הלוים
(3039, 67, 4);[1, 30, 6, 50];87;אלון;801;(1, 3, 3, 9, 801);תאכלו;2;(1, 3, 3, 30, 3039);ומפרי העץ אשר בתוך הגן אמר אלהים לא תאכלו ממנו ולא תגעו בו פן תמתון
(22659, 67, 4);[1, 30, 6, 50];87;אלון;6040;(1, 19, 9, 4, 6040);ויאמרו;3;(1, 19, 9, 15, 22659);ויאמרו גש הלאה ויאמרו האחד בא לגור וישפט שפוט עתה נרע לך מהם ויפצרו באיש בלוט מאד ויגשו לשבר הדלת
(42061, 67, 4);[1, 30, 6, 50];87;אלון;11213;(1, 30, 14, 16, 11213);אל;1;(1, 30, 14, 60, 42061);וילך ראובן בימי קציר חטים וימצא דודאים בשדה ויבא אתם אל לאה אמו ותאמר רחל אל לאה תני נא לי מדודאי בנך
(106348, 67, 4);[1, 30, 6, 50];87;אלון;28077;(2, 19, 13, 15, 28077);לא;2;(2, 19, 13, 41, 106348);לא תגע בו יד כי סקול יסקל או ירה יירה אם בהמה אם איש לא יחיה במשך היבל המה יעלו בהר
(127906, 67, 4);[1, 30, 6, 50];87;אלון;33741;(2, 33, 3, 14, 33741);אתה;1;(2, 33, 3, 39, 127906);אל ארץ זבת חלב ודבש כי לא אעלה בקרבך כי עם קשה ערף אתה פן אכלך בדרך
(154279, 67, 4);[1, 30, 6, 50];87;אלון;40704;(3, 10, 3, 4, 40704);אהרן;1;(3, 10, 3, 11, 154279);ויאמר משה אל אהרן הוא אשר דבר יהוה לאמר בקרבי אקדש ועל פני כל העם אכבד וידם אהרן
(170643, 67, 4);[1, 30, 6, 50];87;אלון;45147;(3, 19, 10, 11, 45147);אתם;1;(3, 19, 10, 39, 170643);וכרמך לא תעולל ופרט כרמך לא תלקט לעני ולגר תעזב אתם אני יהוה אלהיכם
(179134, 67, 4);[1, 30, 6, 50];87;אלון;47401;(3, 24, 13, 5, 47401);לאמר;2;(3, 24, 13, 16, 179134);וידבר יהוה אל משה לאמר
(287076, 67, 4);[1, 30, 6, 50];87;אלון;75389;(5, 24, 5, 4, 75389);אשה;1;(5, 24, 5, 9, 287076);כי יקח איש אשה חדשה לא יצא בצבא ולא יעבר עליו לכל דבר נקי יהיה לביתו שנה אחת ושמח את אשתו אשר לקח
(56922, 68, 4);[1, 30, 6, 50];87;אלון;15137;(1, 38, 19, 8, 15137);אלמנותה;1;(1, 38, 19, 32, 56922);ותקם ותלך ותסר צעיפה מעליה ותלבש בגדי אלמנותה
(58072, 68, 4);[1, 30, 6, 50];87;אלון;15443;(1, 39, 9, 17, 15443);אעשה;1;(1, 39, 9, 58, 58072);איננו גדול בבית הזה ממני ולא חשך ממני מאומה כי אם אותך באשר את אשתו ואיך אעשה הרעה הגדלה הזאת וחטאתי לאלהים
(103446, 68, 4);[1, 30, 6, 50];87;אלון;27284;(2, 17, 5, 3, 27284);אל;1;(2, 17, 5, 10, 103446);ויאמר יהוה אל משה עבר לפני העם וקח אתך מזקני ישראל ומטך אשר הכית בו את היאר קח בידך והלכת
(156798, 68, 4);[1, 30, 6, 50];87;אלון;41377;(3, 11, 32, 24, 41377);יובא;4;(3, 11, 32, 74, 156798);וכל אשר יפל עליו מהם במתם יטמא מכל כלי עץ או בגד או עור או שק כל כלי אשר יעשה מלאכה בהם במים יובא וטמא עד הערב וטהר
(239920, 68, 4);[1, 30, 6, 50];87;אלון;63134;(4, 31, 12, 4, 63134);ואל;2;(4, 31, 12, 12, 239920);ויבאו אל משה ואל אלעזר הכהן ואל עדת בני ישראל את השבי ואת המלקוח ואת השלל אל המחנה אל ערבת מואב אשר על ירדן ירחו
(279034, 68, 4);[1, 30, 6, 50];87;אלון;73204;(5, 17, 19, 22, 73204);האלה;2;(5, 17, 19, 78, 279034);והיתה עמו וקרא בו כל ימי חייו למען ילמד ליראה את יהוה אלהיו לשמר את כל דברי התורה הזאת ואת החקים האלה לעשתם
(283285, 68, 4);[1, 30, 6, 50];87;אלון;74352;(5, 21, 13, 10, 74352);אביה;1;(5, 21, 13, 39, 283285);והסירה את שמלת שביה מעליה וישבה בביתך ובכתה את אביה ואת אמה ירח ימים ואחר כן תבוא אליה ובעלתה והיתה לך לאשה
(15921, 69, 4);[1, 30, 6, 50];87;אלון;4272;(1, 13, 16, 7, 4272);אם;1;(1, 13, 16, 23, 15921);ושמתי את זרעך כעפר הארץ אשר אם יוכל איש למנות את עפר הארץ גם זרעך ימנה
(27210, 69, 4);[1, 30, 6, 50];87;אלון;7263;(1, 22, 4, 4, 7263);אברהם;1;(1, 22, 4, 15, 27210);ביום השלישי וישא אברהם את עיניו וירא את המקום מרחק
(31245, 69, 4);[1, 30, 6, 50];87;אלון;8343;(1, 24, 37, 4, 8343);לא;2;(1, 24, 37, 17, 31245);וישבעני אדני לאמר לא תקח אשה לבני מבנות הכנעני אשר אנכי ישב בארצו
(35200, 69, 4);[1, 30, 6, 50];87;אלון;9366;(1, 26, 15, 8, 9366);אברהם;1;(1, 26, 15, 28, 35200);וכל הבארת אשר חפרו עבדי אביו בימי אברהם אביו סתמום פלשתים וימלאום עפר
(35384, 69, 4);[1, 30, 6, 50];87;אלון;9411;(1, 26, 18, 22, 9411);קרא;3;(1, 26, 18, 90, 35384);וישב יצחק ויחפר את בארת המים אשר חפרו בימי אברהם אביו ויסתמום פלשתים אחרי מות אברהם ויקרא להן שמות כשמת אשר קרא להן אביו
(47978, 69, 4);[1, 30, 6, 50];87;אלון;12780;(1, 32, 30, 1, 12780);וישאל;4;(1, 32, 30, 4, 47978);וישאל יעקב ויאמר הגידה נא שמך ויאמר למה זה תשאל לשמי ויברך אתו שם
(65745, 69, 4);[1, 30, 6, 50];87;אלון;17438;(1, 43, 13, 7, 17438);האיש;2;(1, 43, 13, 24, 65745);ואת אחיכם קחו וקומו שובו אל האיש
(85483, 69, 4);[1, 30, 6, 50];87;אלון;22545;(2, 6, 13, 15, 22545);להוציא;6;(2, 6, 13, 57, 85483);וידבר יהוה אל משה ואל אהרן ויצום אל בני ישראל ואל פרעה מלך מצרים להוציא את בני ישראל מארץ מצרים
(86095, 69, 4);[1, 30, 6, 50];87;אלון;22697;(2, 6, 26, 2, 22697);אהרן;1;(2, 6, 26, 4, 86095);הוא אהרן ומשה אשר אמר יהוה להם הוציאו את בני ישראל מארץ מצרים על צבאתם
(119632, 69, 4);[1, 30, 6, 50];87;אלון;31560;(2, 28, 27, 18, 31560);האפוד;2;(2, 28, 27, 72, 119632);ועשית שתי טבעות זהב ונתתה אתם על שתי כתפות האפוד מלמטה ממול פניו לעמת מחברתו ממעל לחשב האפוד
(154790, 69, 4);[1, 30, 6, 50];87;אלון;40839;(3, 10, 12, 3, 40839);אל;1;(3, 10, 12, 9, 154790);וידבר משה אל אהרן ואל אלעזר ואל איתמר בניו הנותרים קחו את המנחה הנותרת מאשי יהוה ואכלוה מצות אצל המזבח כי קדש קדשים הוא
(162484, 69, 4);[1, 30, 6, 50];87;אלון;42928;(3, 14, 21, 16, 42928);אחד;1;(3, 14, 21, 56, 162484);ואם דל הוא ואין ידו משגת ולקח כבש אחד אשם לתנופה לכפר עליו ועשרון סלת אחד בלול בשמן למנחה ולג שמן
(211762, 69, 4);[1, 30, 6, 50];87;אלון;55822;(4, 14, 15, 6, 55822);אחד;1;(4, 14, 15, 18, 211762);והמתה את העם הזה כאיש אחד ואמרו הגוים אשר שמעו את שמעך לאמר
(243843, 69, 4);[1, 30, 6, 50];87;אלון;64142;(4, 32, 35, 4, 64142);ואת;2;(4, 32, 35, 13, 243843);ואת עטרת שופן ואת יעזר ויגבהה
(283494, 69, 4);[1, 30, 6, 50];87;אלון;74406;(5, 21, 16, 7, 74406);אשר;1;(5, 21, 16, 23, 283494);והיה ביום הנחילו את בניו את אשר יהיה לו לא יוכל לבכר את בן האהובה על פני בן השנואה הבכר
(12538, 70, 4);[1, 30, 6, 50];87;אלון;3362;(1, 10, 28, 4, 3362);אבימאל;5;(1, 10, 28, 15, 12538);ואת עובל ואת אבימאל ואת שבא
(69643, 70, 4);[1, 30, 6, 50];87;אלון;18428;(1, 45, 17, 6, 18428);אל;1;(1, 45, 17, 19, 69643);ויאמר פרעה אל יוסף אמר אל אחיך זאת עשו טענו את בעירכם ולכו באו ארצה כנען
(77427, 70, 4);[1, 30, 6, 50];87;אלון;20446;(1, 50, 15, 2, 20446);אחי;1;(1, 50, 15, 6, 77427);ויראו אחי יוסף כי מת אביהם ויאמרו לו ישטמנו יוסף והשב ישיב לנו את כל הרעה אשר גמלנו אתו
(87748, 70, 4);[1, 30, 6, 50];87;אלון;23137;(2, 7, 26, 5, 23137);בא;2;(2, 7, 26, 16, 87748);ויאמר יהוה אל משה בא אל פרעה ואמרת אליו כה אמר יהוה שלח את עמי ויעבדני
(143554, 70, 4);[1, 30, 6, 50];87;אלון;37834;(3, 3, 4, 6, 37834);אשר;1;(3, 3, 4, 19, 143554);ואת שתי הכלית ואת החלב אשר עלהן אשר על הכסלים ואת היתרת על הכבד על הכליות יסירנה
(156366, 70, 4);[1, 30, 6, 50];87;אלון;41260;(3, 11, 23, 9, 41260);הוא;3;(3, 11, 23, 30, 156366);וכל שרץ העוף אשר לו ארבע רגלים שקץ הוא לכם
(248675, 70, 4);[1, 30, 6, 50];87;אלון;65358;(4, 35, 27, 10, 65358);גאל;2;(4, 35, 27, 36, 248675);ומצא אתו גאל הדם מחוץ לגבול עיר מקלטו ורצח גאל הדם את הרצח אין לו דם
(258784, 70, 4);[1, 30, 6, 50];87;אלון;67971;(5, 4, 38, 7, 67971);להביאך;5;(5, 4, 38, 34, 258784);להוריש גוים גדלים ועצמים ממך מפניך להביאך לתת לך את ארצם נחלה כיום הזה
(290114, 70, 4);[1, 30, 6, 50];87;אלון;76174;(5, 26, 17, 7, 76174);לאלהים;2;(5, 26, 17, 24, 290114);את יהוה האמרת היום להיות לך לאלהים וללכת בדרכיו ולשמר חקיו ומצותיו ומשפטיו ולשמע בקלו
(304068, 70, 4);[1, 30, 6, 50];87;אלון;79778;(5, 33, 28, 11, 79778);אף;1;(5, 33, 28, 38, 304068);וישכן ישראל בטח בדד עין יעקב אל ארץ דגן ותירוש אף שמיו יערפו טל
(10623, 71, 4);[1, 30, 6, 50];87;אלון;2858;(1, 9, 8, 8, 2858);לאמר;2;(1, 9, 8, 26, 10623);ויאמר אלהים אל נח ואל בניו אתו לאמר
(46657, 71, 4);[1, 30, 6, 50];87;אלון;12435;(1, 32, 5, 6, 12435);לאדני;2;(1, 32, 5, 21, 46657);ויצו אתם לאמר כה תאמרון לאדני לעשו כה אמר עבדך יעקב עם לבן גרתי ואחר עד עתה
(56981, 71, 4);[1, 30, 6, 50];87;אלון;15150;(1, 38, 20, 13, 15150);ולא;3;(1, 38, 20, 53, 56981);וישלח יהודה את גדי העזים ביד רעהו העדלמי לקחת הערבון מיד האשה ולא מצאה
(74373, 71, 4);[1, 30, 6, 50];87;אלון;19648;(1, 48, 9, 10, 19648);אלהים;1;(1, 48, 9, 29, 74373);ויאמר יוסף אל אביו בני הם אשר נתן לי אלהים בזה ויאמר קחם נא אלי ואברכם
(118711, 71, 4);[1, 30, 6, 50];87;אלון;31322;(2, 28, 9, 2, 31322);את;1;(2, 28, 9, 6, 118711);ולקחת את שתי אבני שהם ופתחת עליהם שמות בני ישראל
(158694, 71, 4);[1, 30, 6, 50];87;אלון;41887;(3, 13, 12, 12, 41887);מראשו;3;(3, 13, 12, 44, 158694);ואם פרוח תפרח הצרעת בעור וכסתה הצרעת את כל עור הנגע מראשו ועד רגליו לכל מראה עיני הכהן
(213076, 71, 4);[1, 30, 6, 50];87;אלון;56169;(4, 14, 40, 16, 56169);חטאנו;3;(4, 14, 40, 59, 213076);וישכמו בבקר ויעלו אל ראש ההר לאמר הננו ועלינו אל המקום אשר אמר יהוה כי חטאנו
