(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(63348, -40, 4);[50, 6, 30, 1];87;אלון;16820;(1, 42, 7, 17, 16820);כנען;2;(1, 42, 7, 71, 63348);וירא יוסף את אחיו ויכרם ויתנכר אליהם וידבר אתם קשות ויאמר אלהם מאין באתם ויאמרו מארץ כנען לשבר אכל
(68321, -40, 4);[50, 6, 30, 1];87;אלון;18082;(1, 44, 26, 9, 18082);אתנו;3;(1, 44, 26, 31, 68321);ונאמר לא נוכל לרדת אם יש אחינו הקטן אתנו וירדנו כי לא נוכל לראות פני האיש ואחינו הקטן איננו אתנו
(107181, -40, 4);[50, 6, 30, 1];87;אלון;28307;(2, 20, 5, 16, 28307);בנים;2;(2, 20, 5, 52, 107181);לא תשתחוה להם ולא תעבדם כי אנכי יהוה אלהיך אל קנא פקד עון אבת על בנים על שלשים ועל רבעים לשנאי
(150345, -40, 4);[50, 6, 30, 1];87;אלון;39660;(3, 7, 30, 2, 39660);תביאינה;6;(3, 7, 30, 10, 150345);ידיו תביאינה את אשי יהוה את החלב על החזה יביאנו את החזה להניף אתו תנופה לפני יהוה
(186562, -40, 4);[50, 6, 30, 1];87;אלון;49320;(4, 1, 3, 13, 49320);ואהרן;5;(4, 1, 3, 52, 186562);מבן עשרים שנה ומעלה כל יצא צבא בישראל תפקדו אתם לצבאתם אתה ואהרן
(189364, -40, 4);[50, 6, 30, 1];87;אלון;49993;(4, 2, 14, 7, 49993);בן;2;(4, 2, 14, 24, 189364);ומטה גד ונשיא לבני גד אליסף בן רעואל
(192986, -40, 4);[50, 6, 30, 1];87;אלון;50886;(4, 4, 7, 17, 50886);הנסך;2;(4, 4, 7, 65, 192986);ועל שלחן הפנים יפרשו בגד תכלת ונתנו עליו את הקערת ואת הכפת ואת המנקית ואת קשות הנסך ולחם התמיד עליו יהיה
(210325, -40, 4);[50, 6, 30, 1];87;אלון;55435;(4, 13, 23, 16, 55435);ומן;3;(4, 13, 23, 69, 210325);ויבאו עד נחל אשכל ויכרתו משם זמורה ואשכול ענבים אחד וישאהו במוט בשנים ומן הרמנים ומן התאנים
(218551, -40, 4);[50, 6, 30, 1];87;אלון;57611;(4, 17, 27, 2, 57611);בני;2;(4, 17, 27, 8, 218551);ויאמרו בני ישראל אל משה לאמר הן גוענו אבדנו כלנו אבדנו
(274150, -40, 4);[50, 6, 30, 1];87;אלון;71897;(5, 14, 7, 16, 71897);השפן;4;(5, 14, 7, 63, 274150);אך את זה לא תאכלו ממעלי הגרה וממפריסי הפרסה השסועה את הגמל ואת הארנבת ואת השפן כי מעלה גרה המה ופרסה לא הפריסו טמאים הם לכם
(285006, -40, 4);[50, 6, 30, 1];87;אלון;74818;(5, 22, 21, 11, 74818);באבנים;4;(5, 22, 21, 43, 285006);והוציאו את הנער אל פתח בית אביה וסקלוה אנשי עירה באבנים ומתה כי עשתה נבלה בישראל לזנות בית אביה ובערת הרע מקרבך
(10927, -39, 4);[50, 6, 30, 1];87;אלון;2938;(1, 9, 14, 8, 2938);בענן;4;(1, 9, 14, 32, 10927);והיה בענני ענן על הארץ ונראתה הקשת בענן
(27513, -39, 4);[50, 6, 30, 1];87;אלון;7340;(1, 22, 9, 8, 7340);ויבן;4;(1, 22, 9, 30, 27513);ויבאו אל המקום אשר אמר לו האלהים ויבן שם אברהם את המזבח ויערך את העצים ויעקד את יצחק בנו וישם אתו על המזבח ממעל לעצים
(55893, -39, 4);[50, 6, 30, 1];87;אלון;14858;(1, 37, 34, 9, 14858);בנו;2;(1, 37, 34, 37, 55893);ויקרע יעקב שמלתיו וישם שק במתניו ויתאבל על בנו ימים רבים
(57703, -39, 4);[50, 6, 30, 1];87;אלון;15336;(1, 39, 4, 4, 15336);בעיניו;4;(1, 39, 4, 15, 57703);וימצא יוסף חן בעיניו וישרת אתו ויפקדהו על ביתו וכל יש לו נתן בידו
(82949, -39, 4);[50, 6, 30, 1];87;אלון;21886;(2, 4, 20, 6, 21886);בניו;2;(2, 4, 20, 18, 82949);ויקח משה את אשתו ואת בניו וירכבם על החמר וישב ארצה מצרים ויקח משה את מטה האלהים בידו
(129977, -39, 4);[50, 6, 30, 1];87;אלון;34307;(2, 34, 16, 12, 34307);אלהיהן;6;(2, 34, 16, 56, 129977);ולקחת מבנתיו לבניך וזנו בנתיו אחרי אלהיהן והזנו את בניך אחרי אלהיהן
(179307, -39, 4);[50, 6, 30, 1];87;אלון;47450;(3, 24, 17, 5, 47450);נפש;1;(3, 24, 17, 12, 179307);ואיש כי יכה כל נפש אדם מות יומת
(222660, -39, 4);[50, 6, 30, 1];87;אלון;58707;(4, 20, 14, 18, 58707);מצאתנו;5;(4, 20, 14, 65, 222660);וישלח משה מלאכים מקדש אל מלך אדום כה אמר אחיך ישראל אתה ידעת את כל התלאה אשר מצאתנו
(243734, -39, 4);[50, 6, 30, 1];87;אלון;64112;(4, 32, 33, 11, 64112);בן;2;(4, 32, 33, 40, 243734);ויתן להם משה לבני גד ולבני ראובן ולחצי שבט מנשה בן יוסף את ממלכת סיחן מלך האמרי ואת ממלכת עוג מלך הבשן הארץ לעריה בגבלת ערי הארץ סביב
(256831, -39, 4);[50, 6, 30, 1];87;אלון;67476;(5, 4, 9, 5, 67476);נפשך;1;(5, 4, 9, 13, 256831);רק השמר לך ושמר נפשך מאד פן תשכח את הדברים אשר ראו עיניך ופן יסורו מלבבך כל ימי חייך והודעתם לבניך ולבני בניך
(282939, -39, 4);[50, 6, 30, 1];87;אלון;74262;(5, 21, 6, 2, 74262);זקני;3;(5, 21, 6, 6, 282939);וכל זקני העיר ההוא הקרבים אל החלל ירחצו את ידיהם על העגלה הערופה בנחל
(12881, -38, 4);[50, 6, 30, 1];87;אלון;3448;(1, 11, 4, 15, 3448);פני;2;(1, 11, 4, 54, 12881);ויאמרו הבה נבנה לנו עיר ומגדל וראשו בשמים ונעשה לנו שם פן נפוץ על פני כל הארץ
(19299, -38, 4);[50, 6, 30, 1];87;אלון;5179;(1, 17, 5, 12, 5179);המון;4;(1, 17, 5, 39, 19299);ולא יקרא עוד את שמך אברם והיה שמך אברהם כי אב המון גוים נתתיך
(24316, -38, 4);[50, 6, 30, 1];87;אלון;6475;(1, 19, 38, 12, 6475);בני;2;(1, 19, 38, 39, 24316);והצעירה גם הוא ילדה בן ותקרא שמו בן עמי הוא אבי בני עמון עד היום
(108637, -38, 4);[50, 6, 30, 1];87;אלון;28707;(2, 21, 13, 11, 28707);ינוס;2;(2, 21, 13, 39, 108637);ואשר לא צדה והאלהים אנה לידו ושמתי לך מקום אשר ינוס שמה
(215380, -38, 4);[50, 6, 30, 1];87;אלון;56768;(4, 16, 2, 9, 56768);נשיאי;1;(4, 16, 2, 39, 215380);ויקמו לפני משה ואנשים מבני ישראל חמשים ומאתים נשיאי עדה קראי מועד אנשי שם
(217102, -38, 4);[50, 6, 30, 1];87;אלון;57223;(4, 16, 34, 10, 57223);תבלענו;5;(4, 16, 34, 39, 217102);וכל ישראל אשר סביבתיהם נסו לקלם כי אמרו פן תבלענו הארץ
(227123, -38, 4);[50, 6, 30, 1];87;אלון;59908;(4, 22, 33, 10, 59908);מפני;3;(4, 22, 33, 39, 227123);ותראני האתון ותט לפני זה שלש רגלים אולי נטתה מפני כי עתה גם אתכה הרגתי ואותה החייתי
(256433, -38, 4);[50, 6, 30, 1];87;אלון;67375;(5, 4, 3, 1, 67375);עיניכם;3;(5, 4, 3, 3, 256433);עיניכם הראות את אשר עשה יהוה בבעל פעור כי כל האיש אשר הלך אחרי בעל פעור השמידו יהוה אלהיך מקרבך
(11184, -37, 4);[50, 6, 30, 1];87;אלון;3011;(1, 9, 19, 6, 3011);נפצה;1;(1, 9, 19, 18, 11184);שלשה אלה בני נח ומאלה נפצה כל הארץ
(19938, -37, 4);[50, 6, 30, 1];87;אלון;5339;(1, 17, 17, 10, 5339);שנה;2;(1, 17, 17, 38, 19938);ויפל אברהם על פניו ויצחק ויאמר בלבו הלבן מאה שנה יולד ואם שרה הבת תשעים שנה תלד
(98008, -37, 4);[50, 6, 30, 1];87;אלון;25864;(2, 13, 22, 4, 25864);הענן;3;(2, 13, 22, 13, 98008);לא ימיש עמוד הענן יומם ועמוד האש לילה לפני העם
(155125, -37, 4);[50, 6, 30, 1];87;אלון;40924;(3, 10, 16, 7, 40924);והנה;3;(3, 10, 16, 24, 155125);ואת שעיר החטאת דרש דרש משה והנה שרף ויקצף על אלעזר ועל איתמר בני אהרן הנותרם לאמר
(166636, -37, 4);[50, 6, 30, 1];87;אלון;44057;(3, 16, 13, 1, 44057);ונתן;4;(3, 16, 13, 4, 166636);ונתן את הקטרת על האש לפני יהוה וכסה ענן הקטרת את הכפרת אשר על העדות ולא ימות
(178989, -37, 4);[50, 6, 30, 1];87;אלון;47364;(3, 24, 10, 10, 47364);בני;2;(3, 24, 10, 35, 178989);ויצא בן אשה ישראלית והוא בן איש מצרי בתוך בני ישראל וינצו במחנה בן הישראלית ואיש הישראלי
(209310, -37, 4);[50, 6, 30, 1];87;אלון;55163;(4, 12, 13, 9, 55163);נא;1;(4, 12, 13, 26, 209310);ויצעק משה אל יהוה לאמר אל נא רפא נא לה
(238572, -37, 4);[50, 6, 30, 1];87;אלון;62763;(4, 30, 3, 12, 62763);נפשו;1;(4, 30, 3, 36, 238572);איש כי ידר נדר ליהוה או השבע שבעה לאסר אסר על נפשו לא יחל דברו ככל היצא מפיו יעשה
(239063, -37, 4);[50, 6, 30, 1];87;אלון;62898;(4, 30, 12, 6, 62898);הניא;2;(4, 30, 12, 19, 239063);ושמע אישה והחרש לה לא הניא אתה וקמו כל נדריה וכל אסר אשר אסרה על נפשה יקום
(11929, -36, 4);[50, 6, 30, 1];87;אלון;3203;(1, 10, 10, 9, 3203);שנער;2;(1, 10, 10, 37, 11929);ותהי ראשית ממלכתו בבל וארך ואכד וכלנה בארץ שנער
(15627, -36, 4);[50, 6, 30, 1];87;אלון;4189;(1, 13, 10, 13, 4189);לפני;3;(1, 13, 10, 42, 15627);וישא לוט את עיניו וירא את כל ככר הירדן כי כלה משקה לפני שחת יהוה את סדם ואת עמרה כגן יהוה כארץ מצרים באכה צער
(19055, -36, 4);[50, 6, 30, 1];87;אלון;5114;(1, 16, 16, 2, 5114);בן;2;(1, 16, 16, 7, 19055);ואברם בן שמנים שנה ושש שנים בלדת הגר את ישמעאל לאברם
(43130, -36, 4);[50, 6, 30, 1];87;אלון;11500;(1, 30, 35, 15, 11500);לבן;3;(1, 30, 35, 63, 43130);ויסר ביום ההוא את התישים העקדים והטלאים ואת כל העזים הנקדות והטלאת כל אשר לבן בו וכל חום בכשבים ויתן ביד בניו
(151800, -36, 4);[50, 6, 30, 1];87;אלון;40051;(3, 8, 20, 3, 40051);נתח;1;(3, 8, 20, 8, 151800);ואת האיל נתח לנתחיו ויקטר משה את הראש ואת הנתחים ואת הפדר
(179594, -36, 4);[50, 6, 30, 1];87;אלון;47531;(3, 25, 1, 6, 47531);סיני;3;(3, 25, 1, 20, 179594);וידבר יהוה אל משה בהר סיני לאמר
(215825, -36, 4);[50, 6, 30, 1];87;אלון;56890;(4, 16, 10, 11, 56890);כהנה;3;(4, 16, 10, 37, 215825);ויקרב אתך ואת כל אחיך בני לוי אתך ובקשתם גם כהנה
(234022, -36, 4);[50, 6, 30, 1];87;אלון;61651;(4, 27, 1, 11, 61651);מנשה;2;(4, 27, 1, 37, 234022);ותקרבנה בנות צלפחד בן חפר בן גלעד בן מכיר בן מנשה למשפחת מנשה בן יוסף ואלה שמות בנתיו מחלה נעה וחגלה ומלכה ותרצה
(281868, -36, 4);[50, 6, 30, 1];87;אלון;73970;(5, 20, 7, 11, 73970);פן;2;(5, 20, 7, 37, 281868);ומי האיש אשר ארש אשה ולא לקחה ילך וישב לביתו פן ימות במלחמה ואיש אחר יקחנה
(293117, -36, 4);[50, 6, 30, 1];87;אלון;76949;(5, 28, 31, 13, 76949);צאנך;3;(5, 28, 31, 51, 293117);שורך טבוח לעיניך ולא תאכל ממנו חמרך גזול מלפניך ולא ישוב לך צאנך נתנות לאיביך ואין לך מושיע
(35866, -35, 4);[50, 6, 30, 1];87;אלון;9534;(1, 26, 28, 8, 9534);ונאמר;2;(1, 26, 28, 28, 35866);ויאמרו ראו ראינו כי היה יהוה עמך ונאמר תהי נא אלה בינותינו בינינו ובינך ונכרתה ברית עמך
(49974, -35, 4);[50, 6, 30, 1];87;אלון;13321;(1, 34, 17, 4, 13321);אלינו;4;(1, 34, 17, 14, 49974);ואם לא תשמעו אלינו להמול ולקחנו את בתנו והלכנו
(59484, -35, 4);[50, 6, 30, 1];87;אלון;15805;(1, 40, 13, 11, 15805);ונתת;2;(1, 40, 13, 38, 59484);בעוד שלשת ימים ישא פרעה את ראשך והשיבך על כנך ונתת כוס פרעה בידו כמשפט הראשון אשר היית משקהו
(69263, -35, 4);[50, 6, 30, 1];87;אלון;18328;(1, 45, 9, 13, 18328);לאדון;5;(1, 45, 9, 49, 69263);מהרו ועלו אל אבי ואמרתם אליו כה אמר בנך יוסף שמני אלהים לאדון לכל מצרים רדה אלי אל תעמד
(85681, -35, 4);[50, 6, 30, 1];87;אלון;22593;(2, 6, 16, 15, 22593);שנה;2;(2, 6, 16, 59, 85681);ואלה שמות בני לוי לתלדתם גרשון וקהת ומררי ושני חיי לוי שבע ושלשים ומאת שנה
(89992, -35, 4);[50, 6, 30, 1];87;אלון;23711;(2, 9, 8, 12, 23711);כבשן;4;(2, 9, 8, 43, 89992);ויאמר יהוה אל משה ואל אהרן קחו לכם מלא חפניכם פיח כבשן וזרקו משה השמימה לעיני פרעה
(106090, -35, 4);[50, 6, 30, 1];87;אלון;28003;(2, 19, 9, 10, 28003);הענן;4;(2, 19, 9, 34, 106090);ויאמר יהוה אל משה הנה אנכי בא אליך בעב הענן בעבור ישמע העם בדברי עמך וגם בך יאמינו לעולם ויגד משה את דברי העם אל יהוה
(163259, -35, 4);[50, 6, 30, 1];87;אלון;43143;(3, 14, 36, 11, 43143);הנגע;2;(3, 14, 36, 38, 163259);וצוה הכהן ופנו את הבית בטרם יבא הכהן לראות את הנגע ולא יטמא כל אשר בבית ואחר כן יבא הכהן לראות את הבית
(170454, -35, 4);[50, 6, 30, 1];87;אלון;45097;(3, 19, 6, 5, 45097);והנותר;3;(3, 19, 6, 22, 170454);ביום זבחכם יאכל וממחרת והנותר עד יום השלישי באש ישרף
(189810, -35, 4);[50, 6, 30, 1];87;אלון;50093;(4, 2, 25, 2, 50093);מחנה;3;(4, 2, 25, 6, 189810);דגל מחנה דן צפנה לצבאתם ונשיא לבני דן אחיעזר בן עמישדי
(203644, -35, 4);[50, 6, 30, 1];87;אלון;53690;(4, 8, 24, 4, 53690);מבן;3;(4, 8, 24, 14, 203644);זאת אשר ללוים מבן חמש ועשרים שנה ומעלה יבוא לצבא צבא בעבדת אהל מועד
(259598, -35, 4);[50, 6, 30, 1];87;אלון;68186;(5, 5, 3, 15, 68186);כלנו;3;(5, 5, 3, 51, 259598);לא את אבתינו כרת יהוה את הברית הזאת כי אתנו אנחנו אלה פה היום כלנו חיים
(267787, -35, 4);[50, 6, 30, 1];87;אלון;70271;(5, 10, 9, 7, 70271);ונחלה;2;(5, 10, 9, 18, 267787);על כן לא היה ללוי חלק ונחלה עם אחיו יהוה הוא נחלתו כאשר דבר יהוה אלהיך לו
(275132, -35, 4);[50, 6, 30, 1];87;אלון;72155;(5, 14, 29, 11, 72155);והאלמנה;6;(5, 14, 29, 41, 275132);ובא הלוי כי אין לו חלק ונחלה עמך והגר והיתום והאלמנה אשר בשעריך ואכלו ושבעו למען יברכך יהוה אלהיך בכל מעשה ידך אשר תעשה
(293133, -35, 4);[50, 6, 30, 1];87;אלון;76952;(5, 28, 31, 16, 76952);ואין;4;(5, 28, 31, 67, 293133);שורך טבוח לעיניך ולא תאכל ממנו חמרך גזול מלפניך ולא ישוב לך צאנך נתנות לאיביך ואין לך מושיע
(13634, -34, 4);[50, 6, 30, 1];87;אלון;3652;(1, 11, 21, 13, 3652);ובנות;3;(1, 11, 21, 51, 13634);ויחי רעו אחרי הולידו את שרוג שבע שנים ומאתים שנה ויולד בנים ובנות
(43515, -34, 4);[50, 6, 30, 1];87;אלון;11597;(1, 30, 41, 13, 11597);ליחמנה;5;(1, 30, 41, 56, 43515);והיה בכל יחם הצאן המקשרות ושם יעקב את המקלות לעיני הצאן ברהטים ליחמנה במקלות
(64909, -34, 4);[50, 6, 30, 1];87;אלון;17221;(1, 42, 37, 7, 17221);שני;2;(1, 42, 37, 24, 64909);ויאמר ראובן אל אביו לאמר את שני בני תמית אם לא אביאנו אליך תנה אתו על ידי ואני אשיבנו אליך
(196072, -34, 4);[50, 6, 30, 1];87;אלון;51696;(4, 5, 17, 2, 51696);הכהן;4;(4, 5, 17, 8, 196072);ולקח הכהן מים קדשים בכלי חרש ומן העפר אשר יהיה בקרקע המשכן יקח הכהן ונתן אל המים
(216818, -34, 4);[50, 6, 30, 1];87;אלון;57149;(4, 16, 29, 14, 57149);שלחני;4;(4, 16, 29, 50, 216818);אם כמות כל האדם ימתון אלה ופקדת כל האדם יפקד עליהם לא יהוה שלחני
(273540, -34, 4);[50, 6, 30, 1];87;אלון;71736;(5, 13, 15, 9, 71736);נעשתה;1;(5, 13, 15, 35, 273540);ודרשת וחקרת ושאלת היטב והנה אמת נכון הדבר נעשתה התועבה הזאת בקרבך
(13550, -33, 4);[50, 6, 30, 1];87;אלון;3631;(1, 11, 19, 13, 3631);ובנות;3;(1, 11, 19, 50, 13550);ויחי פלג אחרי הולידו את רעו תשע שנים ומאתים שנה ויולד בנים ובנות
(37405, -33, 4);[50, 6, 30, 1];87;אלון;9942;(1, 27, 26, 6, 9942);נא;1;(1, 27, 26, 21, 37405);ויאמר אליו יצחק אביו גשה נא ושקה לי בני
(188352, -33, 4);[50, 6, 30, 1];87;אלון;49745;(4, 1, 45, 10, 49745);שנה;2;(4, 1, 45, 38, 188352);ויהיו כל פקודי בני ישראל לבית אבתם מבן עשרים שנה ומעלה כל יצא צבא בישראל
(199144, -33, 4);[50, 6, 30, 1];87;אלון;52511;(4, 7, 17, 15, 52511);נחשון;5;(4, 7, 17, 62, 199144);ולזבח השלמים בקר שנים אילם חמשה עתודים חמשה כבשים בני שנה חמשה זה קרבן נחשון בן עמינדב
(228490, -33, 4);[50, 6, 30, 1];87;אלון;60286;(4, 23, 19, 5, 60286);ובן;3;(4, 23, 19, 15, 228490);לא איש אל ויכזב ובן אדם ויתנחם ההוא אמר ולא יעשה ודבר ולא יקימנה
(232812, -33, 4);[50, 6, 30, 1];87;אלון;61358;(4, 26, 40, 8, 61358);לנעמן;5;(4, 26, 40, 34, 232812);ויהיו בני בלע ארד ונעמן משפחת הארדי לנעמן משפחת הנעמי
(275023, -33, 4);[50, 6, 30, 1];87;אלון;72126;(5, 14, 27, 5, 72126);תעזבנו;5;(5, 14, 27, 21, 275023);והלוי אשר בשעריך לא תעזבנו כי אין לו חלק ונחלה עמך
(293484, -33, 4);[50, 6, 30, 1];87;אלון;77044;(5, 28, 38, 8, 77044);יחסלנו;5;(5, 28, 38, 29, 293484);זרע רב תוציא השדה ומעט תאסף כי יחסלנו הארבה
(38900, -32, 4);[50, 6, 30, 1];87;אלון;10347;(1, 28, 6, 10, 10347);פדנה;3;(1, 28, 6, 32, 38900);וירא עשו כי ברך יצחק את יעקב ושלח אתו פדנה ארם לקחת לו משם אשה בברכו אתו ויצו עליו לאמר לא תקח אשה מבנות כנען
(39858, -32, 4);[50, 6, 30, 1];87;אלון;10600;(1, 29, 2, 5, 10600);והנה;3;(1, 29, 2, 18, 39858);וירא והנה באר בשדה והנה שם שלשה עדרי צאן רבצים עליה כי מן הבאר ההוא ישקו העדרים והאבן גדלה על פי הבאר
(50265, -32, 4);[50, 6, 30, 1];87;אלון;13395;(1, 34, 22, 12, 13395);לנו;2;(1, 34, 22, 45, 50265);אך בזאת יאתו לנו האנשים לשבת אתנו להיות לעם אחד בהמול לנו כל זכר כאשר הם נמלים
(68366, -32, 4);[50, 6, 30, 1];87;אלון;18093;(1, 44, 26, 20, 18093);אתנו;3;(1, 44, 26, 76, 68366);ונאמר לא נוכל לרדת אם יש אחינו הקטן אתנו וירדנו כי לא נוכל לראות פני האיש ואחינו הקטן איננו אתנו
(74487, -32, 4);[50, 6, 30, 1];87;אלון;19677;(1, 48, 11, 9, 19677);והנה;3;(1, 48, 11, 33, 74487);ויאמר ישראל אל יוסף ראה פניך לא פללתי והנה הראה אתי אלהים גם את זרעך
(106792, -32, 4);[50, 6, 30, 1];87;אלון;28200;(2, 19, 22, 3, 28200);הנגשים;2;(2, 19, 22, 11, 106792);וגם הכהנים הנגשים אל יהוה יתקדשו פן יפרץ בהם יהוה
(135506, -32, 4);[50, 6, 30, 1];87;אלון;35739;(2, 37, 17, 3, 35739);המנרה;3;(2, 37, 17, 9, 135506);ויעש את המנרה זהב טהור מקשה עשה את המנרה ירכה וקנה גביעיה כפתריה ופרחיה ממנה היו
(165501, -32, 4);[50, 6, 30, 1];87;אלון;43755;(3, 15, 25, 15, 43755);נדתה;1;(3, 15, 25, 44, 165501);ואשה כי יזוב זוב דמה ימים רבים בלא עת נדתה או כי תזוב על נדתה כל ימי זוב טמאתה כימי נדתה תהיה טמאה הוא
(171997, -32, 4);[50, 6, 30, 1];87;אלון;45514;(3, 20, 3, 4, 45514);פני;2;(3, 20, 3, 11, 171997);ואני אתן את פני באיש ההוא והכרתי אתו מקרב עמו כי מזרעו נתן למלך למען טמא את מקדשי ולחלל את שם קדשי
(217609, -32, 4);[50, 6, 30, 1];87;אלון;57355;(4, 17, 8, 5, 57355);פני;2;(4, 17, 8, 16, 217609);ויבא משה ואהרן אל פני אהל מועד
(263891, -32, 4);[50, 6, 30, 1];87;אלון;69276;(5, 7, 22, 7, 69276);מפניך;3;(5, 7, 22, 26, 263891);ונשל יהוה אלהיך את הגוים האל מפניך מעט מעט לא תוכל כלתם מהר פן תרבה עליך חית השדה
(281770, -32, 4);[50, 6, 30, 1];87;אלון;73943;(5, 20, 5, 22, 73943);יחנכנו;5;(5, 20, 5, 81, 281770);ודברו השטרים אל העם לאמר מי האיש אשר בנה בית חדש ולא חנכו ילך וישב לביתו פן ימות במלחמה ואיש אחר יחנכנו
(287712, -32, 4);[50, 6, 30, 1];87;אלון;75561;(5, 24, 17, 9, 75561);אלמנה;4;(5, 24, 17, 29, 287712);לא תטה משפט גר יתום ולא תחבל בגד אלמנה
(71729, -31, 4);[50, 6, 30, 1];87;אלון;18965;(1, 46, 32, 1, 18965);והאנשים;4;(1, 46, 32, 4, 71729);והאנשים רעי צאן כי אנשי מקנה היו וצאנם ובקרם וכל אשר להם הביאו
(129977, -31, 4);[50, 6, 30, 1];87;אלון;34307;(2, 34, 16, 12, 34307);אלהיהן;6;(2, 34, 16, 56, 129977);ולקחת מבנתיו לבניך וזנו בנתיו אחרי אלהיהן והזנו את בניך אחרי אלהיהן
(194373, -31, 4);[50, 6, 30, 1];87;אלון;51253;(4, 4, 32, 4, 51253);ואדניהם;4;(4, 4, 32, 18, 194373);ועמודי החצר סביב ואדניהם ויתדתם ומיתריהם לכל כליהם ולכל עבדתם ובשמת תפקדו את כלי משמרת משאם
(230227, -31, 4);[50, 6, 30, 1];87;אלון;60747;(4, 25, 2, 4, 60747);אלהיהן;6;(4, 25, 2, 20, 230227);ותקראן לעם לזבחי אלהיהן ויאכל העם וישתחוו לאלהיהן
(249024, -31, 4);[50, 6, 30, 1];87;אלון;65462;(4, 35, 34, 10, 65462);אני;2;(4, 35, 34, 31, 249024);ולא תטמא את הארץ אשר אתם ישבים בה אשר אני שכן בתוכה כי אני יהוה שכן בתוך בני ישראל
(14037, -30, 4);[50, 6, 30, 1];87;אלון;3764;(1, 11, 31, 11, 3764);בנו;2;(1, 11, 31, 31, 14037);ויקח תרח את אברם בנו ואת לוט בן הרן בן בנו ואת שרי כלתו אשת אברם בנו ויצאו אתם מאור כשדים ללכת ארצה כנען ויבאו עד חרן וישבו שם
(22082, -30, 4);[50, 6, 30, 1];87;אלון;5891;(1, 18, 32, 3, 5891);נא;1;(1, 18, 32, 8, 22082);ויאמר אל נא יחר לאדני ואדברה אך הפעם אולי ימצאון שם עשרה ויאמר לא אשחית בעבור העשרה
(35819, -30, 4);[50, 6, 30, 1];87;אלון;9523;(1, 26, 27, 8, 9523);שנאתם;2;(1, 26, 27, 30, 35819);ויאמר אלהם יצחק מדוע באתם אלי ואתם שנאתם אתי ותשלחוני מאתכם
(43830, -30, 4);[50, 6, 30, 1];87;אלון;11676;(1, 31, 5, 9, 11676);איננו;4;(1, 31, 5, 31, 43830);ויאמר להן ראה אנכי את פני אביכן כי איננו אלי כתמל שלשם ואלהי אבי היה עמדי
(56802, -30, 4);[50, 6, 30, 1];87;אלון;15105;(1, 38, 17, 7, 15105);הצאן;4;(1, 38, 17, 26, 56802);ויאמר אנכי אשלח גדי עזים מן הצאן ותאמר אם תתן ערבון עד שלחך
(84937, -30, 4);[50, 6, 30, 1];87;אלון;22407;(2, 6, 4, 10, 22407);כנען;2;(2, 6, 4, 31, 84937);וגם הקמתי את בריתי אתם לתת להם את ארץ כנען את ארץ מגריהם אשר גרו בה
(149368, -30, 4);[50, 6, 30, 1];87;אלון;39408;(3, 7, 10, 2, 39408);מנחה;2;(3, 7, 10, 5, 149368);וכל מנחה בלולה בשמן וחרבה לכל בני אהרן תהיה איש כאחיו
(153581, -30, 4);[50, 6, 30, 1];87;אלון;40528;(3, 9, 13, 5, 40528);לנתחיה;2;(3, 9, 13, 19, 153581);ואת העלה המציאו אליו לנתחיה ואת הראש ויקטר על המזבח
(278944, -30, 4);[50, 6, 30, 1];87;אלון;73180;(5, 17, 18, 14, 73180);מלפני;4;(5, 17, 18, 50, 278944);והיה כשבתו על כסא ממלכתו וכתב לו את משנה התורה הזאת על ספר מלפני הכהנים הלוים
(295667, -30, 4);[50, 6, 30, 1];87;אלון;77611;(5, 29, 6, 8, 77611);חשבון;5;(5, 29, 6, 31, 295667);ותבאו אל המקום הזה ויצא סיחן מלך חשבון ועוג מלך הבשן לקראתנו למלחמה ונכם
(298787, -30, 4);[50, 6, 30, 1];87;אלון;78406;(5, 31, 7, 20, 78406);נשבע;1;(5, 31, 7, 69, 298787);ויקרא משה ליהושע ויאמר אליו לעיני כל ישראל חזק ואמץ כי אתה תבוא את העם הזה אל הארץ אשר נשבע יהוה לאבתם לתת להם ואתה תנחילנה אותם
(49561, -29, 4);[50, 6, 30, 1];87;אלון;13211;(1, 34, 8, 10, 13211);תנו;2;(1, 34, 8, 37, 49561);וידבר חמור אתם לאמר שכם בני חשקה נפשו בבתכם תנו נא אתה לו לאשה
(93315, -29, 4);[50, 6, 30, 1];87;אלון;24620;(2, 10, 29, 9, 24620);פניך;2;(2, 10, 29, 28, 93315);ויאמר משה כן דברת לא אסף עוד ראות פניך
(132397, -29, 4);[50, 6, 30, 1];87;אלון;34959;(2, 35, 30, 4, 34959);בני;2;(2, 35, 30, 12, 132397);ויאמר משה אל בני ישראל ראו קרא יהוה בשם בצלאל בן אורי בן חור למטה יהודה
(151041, -29, 4);[50, 6, 30, 1];87;אלון;39842;(3, 8, 6, 6, 39842);בניו;2;(3, 8, 6, 19, 151041);ויקרב משה את אהרן ואת בניו וירחץ אתם במים
(166102, -29, 4);[50, 6, 30, 1];87;אלון;43918;(3, 16, 3, 3, 43918);אהרן;4;(3, 16, 3, 11, 166102);בזאת יבא אהרן אל הקדש בפר בן בקר לחטאת ואיל לעלה
