(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(74125, 56, 4);[50, 6, 30, 1];87;אלון;19582;(1, 48, 5, 3, 19582);בניך;2;(1, 48, 5, 9, 74125);ועתה שני בניך הנולדים לך בארץ מצרים עד באי אליך מצרימה לי הם אפרים ומנשה כראובן ושמעון יהיו לי
(222931, 56, 4);[50, 6, 30, 1];87;אלון;58774;(4, 20, 19, 9, 58774);נשתה;1;(4, 20, 19, 36, 222931);ויאמרו אליו בני ישראל במסלה נעלה ואם מימיך נשתה אני ומקני ונתתי מכרם רק אין דבר ברגלי אעברה
(246939, 56, 4);[50, 6, 30, 1];87;אלון;64900;(4, 34, 17, 13, 64900);נון;1;(4, 34, 17, 48, 246939);אלה שמות האנשים אשר ינחלו לכם את הארץ אלעזר הכהן ויהושע בן נון
(295811, 56, 4);[50, 6, 30, 1];87;אלון;77645;(5, 29, 9, 5, 77645);לפני;3;(5, 29, 9, 19, 295811);אתם נצבים היום כלכם לפני יהוה אלהיכם ראשיכם שבטיכם זקניכם ושטריכם כל איש ישראל
(2333, 57, 4);[50, 6, 30, 1];87;אלון;609;(1, 2, 14, 9, 609);והנהר;3;(1, 2, 14, 35, 2333);ושם הנהר השלישי חדקל הוא ההלך קדמת אשור והנהר הרביעי הוא פרת
(27762, 57, 4);[50, 6, 30, 1];87;אלון;7408;(1, 22, 13, 6, 7408);והנה;3;(1, 22, 13, 23, 27762);וישא אברהם את עיניו וירא והנה איל אחר נאחז בסבך בקרניו וילך אברהם ויקח את האיל ויעלהו לעלה תחת בנו
(53163, 57, 4);[50, 6, 30, 1];87;אלון;14172;(1, 36, 20, 7, 14172);לוטן;4;(1, 36, 20, 26, 53163);אלה בני שעיר החרי ישבי הארץ לוטן ושובל וצבעון וענה
(73803, 57, 4);[50, 6, 30, 1];87;אלון;19502;(1, 47, 30, 4, 19502);ונשאתני;6;(1, 47, 30, 18, 73803);ושכבתי עם אבתי ונשאתני ממצרים וקברתני בקברתם ויאמר אנכי אעשה כדברך
(104962, 57, 4);[50, 6, 30, 1];87;אלון;27697;(2, 18, 16, 8, 27697);בין;3;(2, 18, 16, 26, 104962);כי יהיה להם דבר בא אלי ושפטתי בין איש ובין רעהו והודעתי את חקי האלהים ואת תורתיו
(146259, 57, 4);[50, 6, 30, 1];87;אלון;38567;(3, 4, 35, 25, 38567);ונסלח;2;(3, 4, 35, 93, 146259);ואת כל חלבה יסיר כאשר יוסר חלב הכשב מזבח השלמים והקטיר הכהן אתם המזבחה על אשי יהוה וכפר עליו הכהן על חטאתו אשר חטא ונסלח לו
(173495, 57, 4);[50, 6, 30, 1];87;אלון;45919;(3, 21, 1, 8, 45919);בני;2;(3, 21, 1, 27, 173495);ויאמר יהוה אל משה אמר אל הכהנים בני אהרן ואמרת אלהם לנפש לא יטמא בעמיו
(256351, 57, 4);[50, 6, 30, 1];87;אלון;67353;(5, 4, 1, 23, 67353);נתן;1;(5, 4, 1, 92, 256351);ועתה ישראל שמע אל החקים ואל המשפטים אשר אנכי מלמד אתכם לעשות למען תחיו ובאתם וירשתם את הארץ אשר יהוה אלהי אבתיכם נתן לכם
(261568, 57, 4);[50, 6, 30, 1];87;אלון;68702;(5, 6, 7, 2, 68702);לבניך;3;(5, 6, 7, 9, 261568);ושננתם לבניך ודברת בם בשבתך בביתך ובלכתך בדרך ובשכבך ובקומך
(298613, 57, 4);[50, 6, 30, 1];87;אלון;78360;(5, 31, 5, 1, 78360);ונתנם;4;(5, 31, 5, 4, 298613);ונתנם יהוה לפניכם ועשיתם להם ככל המצוה אשר צויתי אתכם
(31722, 58, 4);[50, 6, 30, 1];87;אלון;8471;(1, 24, 45, 19, 8471);נא;1;(1, 24, 45, 70, 31722);אני טרם אכלה לדבר אל לבי והנה רבקה יצאת וכדה על שכמה ותרד העינה ותשאב ואמר אליה השקיני נא
(33107, 58, 4);[50, 6, 30, 1];87;אלון;8826;(1, 25, 7, 3, 8826);שני;2;(1, 25, 7, 9, 33107);ואלה ימי שני חיי אברהם אשר חי מאת שנה ושבעים שנה וחמש שנים
(53829, 58, 4);[50, 6, 30, 1];87;אלון;14339;(1, 36, 39, 3, 14339);חנן;3;(1, 36, 39, 10, 53829);וימת בעל חנן בן עכבור וימלך תחתיו הדר ושם עירו פעו ושם אשתו מהיטבאל בת מטרד בת מי זהב
(63898, 58, 4);[50, 6, 30, 1];87;אלון;16963;(1, 42, 19, 13, 16963);רעבון;5;(1, 42, 19, 51, 63898);אם כנים אתם אחיכם אחד יאסר בבית משמרכם ואתם לכו הביאו שבר רעבון בתיכם
(163438, 58, 4);[50, 6, 30, 1];87;אלון;43190;(3, 14, 39, 8, 43190);הנגע;2;(3, 14, 39, 30, 163438);ושב הכהן ביום השביעי וראה והנה פשה הנגע בקירת הבית
(188106, 58, 4);[50, 6, 30, 1];87;אלון;49684;(4, 1, 40, 11, 49684);שנה;2;(4, 1, 40, 46, 188106);לבני אשר תולדתם למשפחתם לבית אבתם במספר שמת מבן עשרים שנה ומעלה כל יצא צבא
(212327, 58, 4);[50, 6, 30, 1];87;אלון;55973;(4, 14, 27, 8, 55973);מלינים;4;(4, 14, 27, 27, 212327);עד מתי לעדה הרעה הזאת אשר המה מלינים עלי את תלנות בני ישראל אשר המה מלינים עלי שמעתי
(218617, 58, 4);[50, 6, 30, 1];87;אלון;57629;(4, 17, 28, 9, 57629);תמנו;3;(4, 17, 28, 30, 218617);כל הקרב הקרב אל משכן יהוה ימות האם תמנו לגוע
(252701, 58, 4);[50, 6, 30, 1];87;אלון;66388;(5, 2, 5, 6, 66388);אתן;3;(5, 2, 5, 16, 252701);אל תתגרו בם כי לא אתן לכם מארצם עד מדרך כף רגל כי ירשה לעשו נתתי את הר שעיר
(20091, 59, 4);[50, 6, 30, 1];87;אלון;5377;(1, 17, 20, 3, 5377);הנה;2;(1, 17, 20, 16, 20091);ולישמעאל שמעתיך הנה ברכתי אתו והפריתי אתו והרביתי אתו במאד מאד שנים עשר נשיאם יוליד ונתתיו לגוי גדול
(45375, 59, 4);[50, 6, 30, 1];87;אלון;12099;(1, 31, 35, 7, 12099);אדני;3;(1, 31, 35, 24, 45375);ותאמר אל אביה אל יחר בעיני אדני כי לוא אוכל לקום מפניך כי דרך נשים לי ויחפש ולא מצא את התרפים
(50421, 59, 4);[50, 6, 30, 1];87;אלון;13437;(1, 34, 25, 8, 13437);בני;2;(1, 34, 25, 35, 50421);ויהי ביום השלישי בהיותם כאבים ויקחו שני בני יעקב שמעון ולוי אחי דינה איש חרבו ויבאו על העיר בטח ויהרגו כל זכר
(80438, 59, 4);[50, 6, 30, 1];87;אלון;21226;(2, 3, 2, 15, 21226);איננו;3;(2, 3, 2, 56, 80438);וירא מלאך יהוה אליו בלבת אש מתוך הסנה וירא והנה הסנה בער באש והסנה איננו אכל
(104895, 59, 4);[50, 6, 30, 1];87;אלון;27677;(2, 18, 14, 26, 27677);מן;2;(2, 18, 14, 82, 104895);וירא חתן משה את כל אשר הוא עשה לעם ויאמר מה הדבר הזה אשר אתה עשה לעם מדוע אתה יושב לבדך וכל העם נצב עליך מן בקר עד ערב
(114245, 59, 4);[50, 6, 30, 1];87;אלון;30233;(2, 25, 21, 1, 30233);ונתת;2;(2, 25, 21, 2, 114245);ונתת את הכפרת על הארן מלמעלה ואל הארן תתן את העדת אשר אתן אליך
(129736, 59, 4);[50, 6, 30, 1];87;אלון;34247;(2, 34, 12, 3, 34247);פן;2;(2, 34, 12, 8, 129736);השמר לך פן תכרת ברית ליושב הארץ אשר אתה בא עליה פן יהיה למוקש בקרבך
(169744, 59, 4);[50, 6, 30, 1];87;אלון;44915;(3, 18, 20, 5, 44915);תתן;3;(3, 18, 20, 16, 169744);ואל אשת עמיתך לא תתן שכבתך לזרע לטמאה בה
(219191, 59, 4);[50, 6, 30, 1];87;אלון;57780;(4, 18, 9, 6, 57780);מן;2;(4, 18, 9, 20, 219191);זה יהיה לך מקדש הקדשים מן האש כל קרבנם לכל מנחתם ולכל חטאתם ולכל אשמם אשר ישיבו לי קדש קדשים לך הוא ולבניך
(275195, 59, 4);[50, 6, 30, 1];87;אלון;72171;(5, 15, 1, 3, 72171);שנים;2;(5, 15, 1, 8, 275195);מקץ שבע שנים תעשה שמטה
(278944, 59, 4);[50, 6, 30, 1];87;אלון;73180;(5, 17, 18, 14, 73180);מלפני;4;(5, 17, 18, 50, 278944);והיה כשבתו על כסא ממלכתו וכתב לו את משנה התורה הזאת על ספר מלפני הכהנים הלוים
(294231, 59, 4);[50, 6, 30, 1];87;אלון;77244;(5, 28, 53, 8, 77244);נתן;3;(5, 28, 53, 31, 294231);ואכלת פרי בטנך בשר בניך ובנתיך אשר נתן לך יהוה אלהיך במצור ובמצוק אשר יציק לך איבך
(295215, 59, 4);[50, 6, 30, 1];87;אלון;77497;(5, 28, 68, 4, 77497);באניות;3;(5, 28, 68, 18, 295215);והשיבך יהוה מצרים באניות בדרך אשר אמרתי לך לא תסיף עוד לראתה והתמכרתם שם לאיביך לעבדים ולשפחות ואין קנה
(41034, 60, 4);[50, 6, 30, 1];87;אלון;10923;(1, 29, 26, 9, 10923);לפני;3;(1, 29, 26, 35, 41034);ויאמר לבן לא יעשה כן במקומנו לתת הצעירה לפני הבכירה
(41786, 60, 4);[50, 6, 30, 1];87;אלון;11140;(1, 30, 7, 7, 11140);בן;2;(1, 30, 7, 24, 41786);ותהר עוד ותלד בלהה שפחת רחל בן שני ליעקב
(71950, 60, 4);[50, 6, 30, 1];87;אלון;19022;(1, 47, 1, 15, 19022);כנען;4;(1, 47, 1, 59, 71950);ויבא יוסף ויגד לפרעה ויאמר אבי ואחי וצאנם ובקרם וכל אשר להם באו מארץ כנען והנם בארץ גשן
(80456, 60, 4);[50, 6, 30, 1];87;אלון;21231;(2, 3, 3, 4, 21231);נא;1;(2, 3, 3, 13, 80456);ויאמר משה אסרה נא ואראה את המראה הגדל הזה מדוע לא יבער הסנה
(83469, 60, 4);[50, 6, 30, 1];87;אלון;22024;(2, 4, 30, 13, 22024);לעיני;4;(2, 4, 30, 46, 83469);וידבר אהרן את כל הדברים אשר דבר יהוה אל משה ויעש האתת לעיני העם
(121427, 60, 4);[50, 6, 30, 1];87;אלון;32034;(2, 29, 18, 10, 32034);ניחוח;1;(2, 29, 18, 35, 121427);והקטרת את כל האיל המזבחה עלה הוא ליהוה ריח ניחוח אשה ליהוה הוא
(175688, 60, 4);[50, 6, 30, 1];87;אלון;46535;(3, 22, 22, 18, 46535);תתנו;3;(3, 22, 22, 58, 175688);עורת או שבור או חרוץ או יבלת או גרב או ילפת לא תקריבו אלה ליהוה ואשה לא תתנו מהם על המזבח ליהוה
(190090, 60, 4);[50, 6, 30, 1];87;אלון;50158;(4, 2, 32, 3, 50158);בני;2;(4, 2, 32, 10, 190090);אלה פקודי בני ישראל לבית אבתם כל פקודי המחנת לצבאתם שש מאות אלף ושלשת אלפים וחמש מאות וחמשים
(213247, 60, 4);[50, 6, 30, 1];87;אלון;56214;(4, 14, 44, 6, 56214);וארון;5;(4, 14, 44, 24, 213247);ויעפלו לעלות אל ראש ההר וארון ברית יהוה ומשה לא משו מקרב המחנה
(251493, 60, 4);[50, 6, 30, 1];87;אלון;66078;(5, 1, 28, 2, 66078);אנחנו;2;(5, 1, 28, 5, 251493);אנה אנחנו עלים אחינו המסו את לבבנו לאמר עם גדול ורם ממנו ערים גדלת ובצורת בשמים וגם בני ענקים ראינו שם
(286914, 60, 4);[50, 6, 30, 1];87;אלון;75344;(5, 24, 3, 8, 75344);ונתן;4;(5, 24, 3, 33, 286914);ושנאה האיש האחרון וכתב לה ספר כריתת ונתן בידה ושלחה מביתו או כי ימות האיש האחרון אשר לקחה לו לאשה
(288458, 60, 4);[50, 6, 30, 1];87;אלון;75755;(5, 25, 9, 7, 75755);נעלו;1;(5, 25, 9, 31, 288458);ונגשה יבמתו אליו לעיני הזקנים וחלצה נעלו מעל רגלו וירקה בפניו וענתה ואמרה ככה יעשה לאיש אשר לא יבנה את בית אחיו
(299746, 60, 4);[50, 6, 30, 1];87;אלון;78655;(5, 31, 20, 6, 78655);נשבעתי;1;(5, 31, 20, 19, 299746);כי אביאנו אל האדמה אשר נשבעתי לאבתיו זבת חלב ודבש ואכל ושבע ודשן ופנה אל אלהים אחרים ועבדום ונאצוני והפר את בריתי
(29108, 61, 4);[50, 6, 30, 1];87;אלון;7773;(1, 23, 16, 13, 7773);בני;2;(1, 23, 16, 51, 29108);וישמע אברהם אל עפרון וישקל אברהם לעפרן את הכסף אשר דבר באזני בני חת ארבע מאות שקל כסף עבר לסחר
(44345, 61, 4);[50, 6, 30, 1];87;אלון;11813;(1, 31, 15, 3, 11813);נחשבנו;1;(1, 31, 15, 11, 44345);הלוא נכריות נחשבנו לו כי מכרנו ויאכל גם אכול את כספנו
(51713, 61, 4);[50, 6, 30, 1];87;אלון;13782;(1, 35, 18, 3, 13782);נפשה;1;(1, 35, 18, 9, 51713);ויהי בצאת נפשה כי מתה ותקרא שמו בן אוני ואביו קרא לו בנימין
(67488, 61, 4);[50, 6, 30, 1];87;אלון;17862;(1, 44, 9, 9, 17862);לאדני;4;(1, 44, 9, 35, 67488);אשר ימצא אתו מעבדיך ומת וגם אנחנו נהיה לאדני לעבדים
(70258, 61, 4);[50, 6, 30, 1];87;אלון;18591;(1, 45, 28, 9, 18591);ואראנו;5;(1, 45, 28, 33, 70258);ויאמר ישראל רב עוד יוסף בני חי אלכה ואראנו בטרם אמות
(77765, 61, 4);[50, 6, 30, 1];87;אלון;20536;(1, 50, 21, 9, 20536);וינחם;3;(1, 50, 21, 34, 77765);ועתה אל תיראו אנכי אכלכל אתכם ואת טפכם וינחם אותם וידבר על לבם
(91504, 61, 4);[50, 6, 30, 1];87;אלון;24117;(2, 9, 35, 7, 24117);בני;2;(2, 9, 35, 21, 91504);ויחזק לב פרעה ולא שלח את בני ישראל כאשר דבר יהוה ביד משה
(107730, 61, 4);[50, 6, 30, 1];87;אלון;28459;(2, 20, 16, 10, 28459);עמנו;3;(2, 20, 16, 37, 107730);ויאמרו אל משה דבר אתה עמנו ונשמעה ואל ידבר עמנו אלהים פן נמות
(211130, 61, 4);[50, 6, 30, 1];87;אלון;55650;(4, 14, 4, 5, 55650);נתנה;1;(4, 14, 4, 16, 211130);ויאמרו איש אל אחיו נתנה ראש ונשובה מצרימה
(224082, 61, 4);[50, 6, 30, 1];87;אלון;59086;(4, 21, 13, 2, 59086);נסעו;1;(4, 21, 13, 4, 224082);משם נסעו ויחנו מעבר ארנון אשר במדבר היצא מגבל האמרי כי ארנון גבול מואב בין מואב ובין האמרי
(231679, 61, 4);[50, 6, 30, 1];87;אלון;61114;(4, 26, 14, 4, 61114);שנים;2;(4, 26, 14, 16, 231679);אלה משפחת השמעני שנים ועשרים אלף ומאתים
(271272, 61, 4);[50, 6, 30, 1];87;אלון;71153;(5, 12, 11, 26, 71153);נדריכם;1;(5, 12, 11, 103, 271272);והיה המקום אשר יבחר יהוה אלהיכם בו לשכן שמו שם שמה תביאו את כל אשר אנכי מצוה אתכם עולתיכם וזבחיכם מעשרתיכם ותרמת ידכם וכל מבחר נדריכם אשר תדרו ליהוה
(275103, 61, 4);[50, 6, 30, 1];87;אלון;72148;(5, 14, 29, 4, 72148);אין;3;(5, 14, 29, 12, 275103);ובא הלוי כי אין לו חלק ונחלה עמך והגר והיתום והאלמנה אשר בשעריך ואכלו ושבעו למען יברכך יהוה אלהיך בכל מעשה ידך אשר תעשה
(7974, 62, 4);[50, 6, 30, 1];87;אלון;2134;(1, 7, 1, 14, 2134);לפני;3;(1, 7, 1, 47, 7974);ויאמר יהוה לנח בא אתה וכל ביתך אל התבה כי אתך ראיתי צדיק לפני בדור הזה
(12574, 62, 4);[50, 6, 30, 1];87;אלון;3373;(1, 10, 29, 9, 3373);בני;2;(1, 10, 29, 29, 12574);ואת אופר ואת חוילה ואת יובב כל אלה בני יקטן
(28415, 62, 4);[50, 6, 30, 1];87;אלון;7583;(1, 23, 2, 8, 7583);כנען;4;(1, 23, 2, 32, 28415);ותמת שרה בקרית ארבע הוא חברון בארץ כנען ויבא אברהם לספד לשרה ולבכתה
(67803, 62, 4);[50, 6, 30, 1];87;אלון;17940;(1, 44, 16, 9, 17940);נצטדק;1;(1, 44, 16, 31, 67803);ויאמר יהודה מה נאמר לאדני מה נדבר ומה נצטדק האלהים מצא את עון עבדיך הננו עבדים לאדני גם אנחנו גם אשר נמצא הגביע בידו
(71335, 62, 4);[50, 6, 30, 1];87;אלון;18862;(1, 46, 25, 5, 18862);נתן;3;(1, 46, 25, 16, 71335);אלה בני בלהה אשר נתן לבן לרחל בתו ותלד את אלה ליעקב כל נפש שבעה
(130614, 62, 4);[50, 6, 30, 1];87;אלון;34480;(2, 34, 29, 6, 34480);ושני;3;(2, 34, 29, 21, 130614);ויהי ברדת משה מהר סיני ושני לחת העדת ביד משה ברדתו מן ההר ומשה לא ידע כי קרן עור פניו בדברו אתו
(140623, 62, 4);[50, 6, 30, 1];87;אלון;37060;(2, 40, 17, 3, 37060);הראשון;6;(2, 40, 17, 14, 140623);ויהי בחדש הראשון בשנה השנית באחד לחדש הוקם המשכן
(174094, 62, 4);[50, 6, 30, 1];87;אלון;46078;(3, 21, 14, 4, 46078);זנה;2;(3, 21, 14, 18, 174094);אלמנה וגרושה וחללה זנה את אלה לא יקח כי אם בתולה מעמיו יקח אשה
(194666, 62, 4);[50, 6, 30, 1];87;אלון;51323;(4, 4, 37, 12, 51323);ואהרן;5;(4, 4, 37, 46, 194666);אלה פקודי משפחת הקהתי כל העבד באהל מועד אשר פקד משה ואהרן על פי יהוה ביד משה
(242206, 62, 4);[50, 6, 30, 1];87;אלון;63723;(4, 32, 4, 12, 63723);מקנה;3;(4, 32, 4, 46, 242206);הארץ אשר הכה יהוה לפני עדת ישראל ארץ מקנה הוא ולעבדיך מקנה
(277574, 62, 4);[50, 6, 30, 1];87;אלון;72798;(5, 16, 18, 10, 72798);נתן;3;(5, 16, 18, 39, 277574);שפטים ושטרים תתן לך בכל שעריך אשר יהוה אלהיך נתן לך לשבטיך ושפטו את העם משפט צדק
(289372, 62, 4);[50, 6, 30, 1];87;אלון;75993;(5, 26, 7, 1, 75993);ונצעק;2;(5, 26, 7, 2, 289372);ונצעק אל יהוה אלהי אבתינו וישמע יהוה את קלנו וירא את ענינו ואת עמלנו ואת לחצנו
(290945, 62, 4);[50, 6, 30, 1];87;אלון;76384;(5, 27, 12, 12, 76384);שמעון;5;(5, 27, 12, 44, 290945);אלה יעמדו לברך את העם על הר גרזים בעברכם את הירדן שמעון ולוי ויהודה ויששכר ויוסף ובנימן
(53674, 63, 4);[50, 6, 30, 1];87;אלון;14300;(1, 36, 34, 7, 14300);התימני;5;(1, 36, 34, 30, 53674);וימת יובב וימלך תחתיו חשם מארץ התימני
(62899, 63, 4);[50, 6, 30, 1];87;אלון;16703;(1, 41, 56, 5, 16703);פני;2;(1, 41, 56, 14, 62899);והרעב היה על כל פני הארץ ויפתח יוסף את כל אשר בהם וישבר למצרים ויחזק הרעב בארץ מצרים
(63984, 63, 4);[50, 6, 30, 1];87;אלון;16984;(1, 42, 21, 9, 16984);אחינו;4;(1, 42, 21, 34, 63984);ויאמרו איש אל אחיו אבל אשמים אנחנו על אחינו אשר ראינו צרת נפשו בהתחננו אלינו ולא שמענו על כן באה אלינו הצרה הזאת
(162828, 63, 4);[50, 6, 30, 1];87;אלון;43019;(3, 14, 28, 1, 43019);ונתן;4;(3, 14, 28, 4, 162828);ונתן הכהן מן השמן אשר על כפו על תנוך אזן המטהר הימנית ועל בהן ידו הימנית ועל בהן רגלו הימנית על מקום דם האשם
(166132, 63, 4);[50, 6, 30, 1];87;אלון;43927;(3, 16, 4, 1, 43927);כתנת;3;(3, 16, 4, 3, 166132);כתנת בד קדש ילבש ומכנסי בד יהיו על בשרו ובאבנט בד יחגר ובמצנפת בד יצנף בגדי קדש הם ורחץ במים את בשרו ולבשם
(220372, 63, 4);[50, 6, 30, 1];87;אלון;58092;(4, 18, 28, 15, 58092);ממנו;3;(4, 18, 28, 58, 220372);כן תרימו גם אתם תרומת יהוה מכל מעשרתיכם אשר תקחו מאת בני ישראל ונתתם ממנו את תרומת יהוה לאהרן הכהן
(225831, 63, 4);[50, 6, 30, 1];87;אלון;59550;(4, 22, 11, 1, 59550);הנה;2;(4, 22, 11, 2, 225831);הנה העם היצא ממצרים ויכס את עין הארץ עתה לכה קבה לי אתו אולי אוכל להלחם בו וגרשתיו
(239795, 63, 4);[50, 6, 30, 1];87;אלון;63099;(4, 31, 9, 5, 63099);נשי;1;(4, 31, 9, 16, 239795);וישבו בני ישראל את נשי מדין ואת טפם ואת כל בהמתם ואת כל מקנהם ואת כל חילם בזזו
(261188, 63, 4);[50, 6, 30, 1];87;אלון;68607;(5, 5, 30, 9, 68607);למען;4;(5, 5, 30, 35, 261188);בכל הדרך אשר צוה יהוה אלהיכם אתכם תלכו למען תחיון וטוב לכם והארכתם ימים בארץ אשר תירשון
(286273, 63, 4);[50, 6, 30, 1];87;אלון;75170;(5, 23, 16, 5, 75170);אדניו;3;(5, 23, 16, 15, 286273);לא תסגיר עבד אל אדניו אשר ינצל אליך מעם אדניו
(24610, 64, 4);[50, 6, 30, 1];87;אלון;6555;(1, 20, 6, 6, 6555);אנכי;2;(1, 20, 6, 23, 24610);ויאמר אליו האלהים בחלם גם אנכי ידעתי כי בתם לבבך עשית זאת ואחשך גם אנכי אותך מחטו לי על כן לא נתתיך לנגע אליה
(36492, 64, 4);[50, 6, 30, 1];87;אלון;9695;(1, 27, 6, 5, 9695);בנה;2;(1, 27, 6, 17, 36492);ורבקה אמרה אל יעקב בנה לאמר הנה שמעתי את אביך מדבר אל עשו אחיך לאמר
(210225, 64, 4);[50, 6, 30, 1];87;אלון;55412;(4, 13, 22, 11, 55412);הענק;3;(4, 13, 22, 44, 210225);ויעלו בנגב ויבא עד חברון ושם אחימן ששי ותלמי ילידי הענק וחברון שבע שנים נבנתה לפני צען מצרים
(213046, 64, 4);[50, 6, 30, 1];87;אלון;56161;(4, 14, 40, 8, 56161);הננו;2;(4, 14, 40, 29, 213046);וישכמו בבקר ויעלו אל ראש ההר לאמר הננו ועלינו אל המקום אשר אמר יהוה כי חטאנו
(271382, 64, 4);[50, 6, 30, 1];87;אלון;71177;(5, 12, 13, 3, 71177);פן;2;(5, 12, 13, 8, 271382);השמר לך פן תעלה עלתיך בכל מקום אשר תראה
(279549, 64, 4);[50, 6, 30, 1];87;אלון;73340;(5, 18, 9, 9, 73340);נתן;3;(5, 18, 9, 28, 279549);כי אתה בא אל הארץ אשר יהוה אלהיך נתן לך לא תלמד לעשות כתועבת הגוים ההם
(2833, 65, 4);[50, 6, 30, 1];87;אלון;744;(1, 2, 24, 2, 744);כן;2;(1, 2, 24, 4, 2833);על כן יעזב איש את אביו ואת אמו ודבק באשתו והיו לבשר אחד
(54335, 65, 4);[50, 6, 30, 1];87;אלון;14473;(1, 37, 6, 4, 14473);נא;1;(1, 37, 6, 15, 54335);ויאמר אליהם שמעו נא החלום הזה אשר חלמתי
(72872, 65, 4);[50, 6, 30, 1];87;אלון;19267;(1, 47, 17, 11, 19267);ובמקנה;5;(1, 47, 17, 45, 72872);ויביאו את מקניהם אל יוסף ויתן להם יוסף לחם בסוסים ובמקנה הצאן ובמקנה הבקר ובחמרים וינהלם בלחם בכל מקנהם בשנה ההוא
(82590, 65, 4);[50, 6, 30, 1];87;אלון;21786;(2, 4, 14, 7, 21786);אהרן;4;(2, 4, 14, 26, 82590);ויחר אף יהוה במשה ויאמר הלא אהרן אחיך הלוי ידעתי כי דבר ידבר הוא וגם הנה הוא יצא לקראתך וראך ושמח בלבו
(91233, 65, 4);[50, 6, 30, 1];87;אלון;24047;(2, 9, 29, 13, 24047);יחדלון;6;(2, 9, 29, 49, 91233);ויאמר אליו משה כצאתי את העיר אפרש את כפי אל יהוה הקלות יחדלון והברד לא יהיה עוד למען תדע כי ליהוה הארץ
(104305, 65, 4);[50, 6, 30, 1];87;אלון;27515;(2, 18, 5, 3, 27515);חתן;3;(2, 18, 5, 11, 104305);ויבא יתרו חתן משה ובניו ואשתו אל משה אל המדבר אשר הוא חנה שם הר האלהים
(116315, 65, 4);[50, 6, 30, 1];87;אלון;30738;(2, 26, 21, 4, 30738);שני;2;(2, 26, 21, 18, 116315);וארבעים אדניהם כסף שני אדנים תחת הקרש האחד ושני אדנים תחת הקרש האחד
(129856, 65, 4);[50, 6, 30, 1];87;אלון;34280;(2, 34, 14, 11, 34280);קנא;2;(2, 34, 14, 32, 129856);כי לא תשתחוה לאל אחר כי יהוה קנא שמו אל קנא הוא
(188099, 65, 4);[50, 6, 30, 1];87;אלון;49682;(4, 1, 40, 9, 49682);מבן;3;(4, 1, 40, 39, 188099);לבני אשר תולדתם למשפחתם לבית אבתם במספר שמת מבן עשרים שנה ומעלה כל יצא צבא
(193856, 65, 4);[50, 6, 30, 1];87;אלון;51121;(4, 4, 23, 8, 51121);שנה;2;(4, 4, 23, 27, 193856);מבן שלשים שנה ומעלה עד בן חמשים שנה תפקד אותם כל הבא לצבא צבא לעבד עבדה באהל מועד
(239705, 65, 4);[50, 6, 30, 1];87;אלון;63072;(4, 31, 8, 3, 63072);מדין;4;(4, 31, 8, 11, 239705);ואת מלכי מדין הרגו על חלליהם את אוי ואת רקם ואת צור ואת חור ואת רבע חמשת מלכי מדין ואת בלעם בן בעור הרגו בחרב
(246847, 65, 4);[50, 6, 30, 1];87;אלון;64877;(4, 34, 15, 6, 64877);נחלתם;1;(4, 34, 15, 21, 246847);שני המטות וחצי המטה לקחו נחלתם מעבר לירדן ירחו קדמה מזרחה
(39571, 66, 4);[50, 6, 30, 1];87;אלון;10522;(1, 28, 18, 6, 10522);האבן;4;(1, 28, 18, 23, 39571);וישכם יעקב בבקר ויקח את האבן אשר שם מראשתיו וישם אתה מצבה ויצק שמן על ראשה
(173747, 66, 4);[50, 6, 30, 1];87;אלון;45982;(3, 21, 7, 2, 45982);זנה;2;(3, 21, 7, 5, 173747);אשה זנה וחללה לא יקחו ואשה גרושה מאישה לא יקחו כי קדש הוא לאלהיו
(180577, 66, 4);[50, 6, 30, 1];87;אלון;47782;(3, 25, 20, 13, 47782);תבואתנו;6;(3, 25, 20, 47, 180577);וכי תאמרו מה נאכל בשנה השביעת הן לא נזרע ולא נאסף את תבואתנו
(193922, 66, 4);[50, 6, 30, 1];87;אלון;51138;(4, 4, 25, 1, 51138);ונשאו;2;(4, 4, 25, 2, 193922);ונשאו את יריעת המשכן ואת אהל מועד מכסהו ומכסה התחש אשר עליו מלמעלה ואת מסך פתח אהל מועד
(206318, 66, 4);[50, 6, 30, 1];87;אלון;54365;(4, 10, 29, 17, 54365);אתן;3;(4, 10, 29, 64, 206318);ויאמר משה לחבב בן רעואל המדיני חתן משה נסעים אנחנו אל המקום אשר אמר יהוה אתו אתן לכם לכה אתנו והטבנו לך כי יהוה דבר טוב על ישראל
(263379, 66, 4);[50, 6, 30, 1];87;אלון;69144;(5, 7, 13, 15, 69144);צאנך;3;(5, 7, 13, 68, 263379);ואהבך וברכך והרבך וברך פרי בטנך ופרי אדמתך דגנך ותירשך ויצהרך שגר אלפיך ועשתרת צאנך על האדמה אשר נשבע לאבתיך לתת לך
(32218, 67, 4);[50, 6, 30, 1];87;אלון;8601;(1, 24, 54, 7, 8601);וילינו;5;(1, 24, 54, 32, 32218);ויאכלו וישתו הוא והאנשים אשר עמו וילינו ויקומו בבקר ויאמר שלחני לאדני
